2,2,0.500000,6.000000,0.083333,1.000000,0.000000,2.932273
3,2,0.750000,9.000000,0.083333,1.000000,0.000000,2.921335
4,2,1.000000,12.000000,0.083333,1.000000,1.000000,2.915446
5,2,1.131879,12.918684,0.087616,1.527516,1.000000,2.471847
6,2,1.278087,13.500350,0.094671,1.556894,1.000000,2.078857
7,2,1.275568,13.186763,0.096731,1.593450,1.000000,1.746799
8,2,1.311222,13.188144,0.099424,1.529356,1.000000,1.479466
9,3,1.619832,14.902806,0.108693,1.815716,1.549769,1.572344
10,2,1.594304,14.025481,0.113672,1.761120,1.357835,1.317263
11,2,1.455032,13.499938,0.107781,1.771652,1.000000,1.147235
12,2,1.550693,13.527590,0.114632,2.104413,1.000000,1.078932
13,3,1.732219,14.589382,0.118732,2.101672,1.511803,1.011441
14,6,1.887170,15.380771,0.122697,2.064557,1.797351,0.996012
15,2,1.898630,15.707527,0.120874,2.323100,1.546389,0.920605
16,3,1.833042,16.037550,0.114297,2.230525,1.486432,0.844696
17,3,1.887111,15.027452,0.125578,2.238371,1.325894,0.819391
18,3,1.837961,14.843949,0.123819,2.167357,1.551080,0.730950
19,4,1.922335,14.995407,0.128195,2.113490,1.745379,0.679912
20,4,1.890152,14.939820,0.126518,2.375577,1.259565,0.673115
21,3,1.963991,14.703909,0.133569,2.237727,1.671789,0.685526
22,5,2.005596,15.149749,0.132385,2.484874,1.638134,0.608390
23,3,2.286156,16.197152,0.141146,2.558722,1.997969,0.621619
24,3,2.096877,16.111886,0.130145,2.424191,1.749534,0.604404
25,4,2.064946,14.903544,0.138554,2.215675,1.902907,0.557552
26,3,2.169655,15.795863,0.137356,2.297328,1.977781,0.548687
27,3,2.258560,15.798599,0.142960,2.622664,1.888554,0.533716
28,3,2.243861,16.414211,0.136702,2.932574,1.501501,0.501044
29,5,2.157563,15.819759,0.136384,2.762030,1.758876,0.496007
30,5,2.247706,15.722388,0.142962,2.555850,1.983449,0.507010
31,6,2.098069,16.279843,0.128875,2.336155,1.631396,0.407635
32,3,2.155076,16.498534,0.130622,2.724247,1.709816,0.422740
33,6,2.342015,16.007836,0.146304,2.602318,2.166237,0.440474
34,3,1.934128,16.040606,0.120577,2.335774,1.576359,0.314697
35,3,2.194645,15.171724,0.144654,2.459520,1.843203,0.408193
36,5,2.151324,15.656802,0.137405,2.609236,1.712475,0.381744
37,4,2.356221,16.293410,0.144612,2.802567,1.863705,0.395951
38,3,2.111852,17.449206,0.121029,2.662163,1.806096,0.310823
39,5,2.339129,19.322059,0.121060,2.599313,2.050612,0.331565
40,4,2.435189,17.211551,0.141486,2.589262,2.292477,0.336048
41,3,2.469753,17.078703,0.144610,2.937764,2.124506,0.340012
